id,path,name,position,language,loc,words,keywords/builtins.json,keywords/from_import.json,keywords/global.json,keywords/globals.json,keywords/import.json,keywords/inspect.json,keywords/locals.json,keywords/nonlocal.json,loop_statements,loop_nestings,if_statements,if_nestings,functions_calls,function_calls_nestings,params,param_kw_match,return_kw_match,parse_error
697336100,imp_projects4/0/697336100-68b6a86886f0844a9fd1fe78b489a689262269ff/suppression-bureau-boh_app-68b6a86/src/boh_app/__main__.py.functions/111-1,gen_skills,111:1,python,6,27,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,none
697336100,imp_projects4/0/697336100-68b6a86886f0844a9fd1fe78b489a689262269ff/suppression-bureau-boh_app-68b6a86/src/boh_app/__main__.py.functions/120-1,gen_recipes,120:1,python,6,27,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,none
697336100,imp_projects4/0/697336100-68b6a86886f0844a9fd1fe78b489a689262269ff/suppression-bureau-boh_app-68b6a86/src/boh_app/__main__.py.functions/129-1,gen_all,129:1,python,12,45,0,4,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/fileinput.py.functions/83-1,input,83:1,python,12,74,0,0,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/fileinput.py.functions/96-1,close,96:1,python,7,15,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/fileinput.py.functions/187-5,__init__,187:5,python,40,158,0,0,0,0,1,0,0,0,0,0,9,2,10,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/fileinput.py.functions/257-5,__getitem__,257:5,python,14,45,0,0,0,0,1,0,0,0,0,0,1,1,5,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/fileinput.py.functions/395-1,hook_compressed,395:1,python,10,35,0,0,0,0,2,0,0,0,0,0,1,1,4,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/fileinput.py.functions/413-1,_test,413:1,python,14,74,0,0,0,0,1,0,0,0,2,1,4,1,11,2,0,0,0,none
33257894,imp_projects4/0/33257894-88424361ede6d9215835cd839cc51b02e5771ff7/BrainTech-pisak-8842436/eyetracker/camera/hpe/marker-detector/image_providers/cam_image_provider.py.functions/84-5,get_capture,84:5,python,3,10,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,none
33257894,imp_projects4/0/33257894-88424361ede6d9215835cd839cc51b02e5771ff7/BrainTech-pisak-8842436/eyetracker/camera/hpe/marker-detector/image_providers/cam_image_provider.py.functions/87-5,query_frame,87:5,python,5,14,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/cryptography/hazmat/primitives/poly1305.py.functions/17-5,__init__,17:5,python,9,34,0,1,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/ldap3/strategy/base.py.functions/736-5,create_referral_connection,736:5,python,67,290,0,1,0,0,0,0,0,0,0,0,14,5,13,2,0,0,0,none
770928505,imp_projects4/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/setuptools/windows_support.py.functions/11-1,hide_file,11:1,python,19,57,0,0,0,0,1,0,0,0,0,0,1,1,3,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/asyncio/events.py.functions/711-1,_init_event_loop_policy,711:1,python,6,15,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/asyncio/events.py.functions/726-1,set_event_loop_policy,726:1,python,7,30,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/mako/runtime.py.functions/912-1,_render_context,912:1,python,13,44,0,0,0,0,1,0,0,0,0,0,1,1,5,1,0,0,0,none
428375470,imp_projects4/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_internal/commands/debug.py.functions/53-1,get_module_from_module_name,53:1,python,9,27,0,0,0,1,0,0,1,0,0,0,1,1,5,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/_osx_support.py.functions/55-1,_read_output,55:1,python,17,58,0,0,0,0,2,0,0,0,0,0,1,1,8,3,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/_osx_support.py.functions/83-1,_get_system_version,83:1,python,29,61,0,0,1,0,0,0,0,0,0,0,2,2,7,3,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/_osx_support.py.functions/304-1,compiler_fixup,304:1,python,73,245,0,1,0,0,0,0,0,0,3,1,9,2,16,2,0,0,0,none
428375470,imp_projects4/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_internal/metadata/__init__.py.functions/17-1,get_default_environment,17:1,python,10,47,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,none
428375470,imp_projects4/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_internal/metadata/__init__.py.functions/29-1,get_environment,29:1,python,10,57,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,none
428375470,imp_projects4/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_internal/metadata/__init__.py.functions/41-1,get_wheel_distribution,41:1,python,11,53,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/cryptography/hazmat/primitives/asymmetric/ed25519.py.functions/21-5,from_public_bytes,21:5,python,10,33,0,1,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/cryptography/hazmat/primitives/asymmetric/ed25519.py.functions/48-5,generate,48:5,python,10,31,0,1,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/cryptography/hazmat/primitives/asymmetric/ed25519.py.functions/60-5,from_private_bytes,60:5,python,10,33,0,1,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/docutils/languages/__init__.py.functions/21-1,get_language,21:1,python,27,102,0,0,0,3,0,0,3,0,1,1,2,1,12,2,0,0,0,none
500871419,imp_projects4/0/500871419-581dee668b263e5bb74db99202acabf30ecebb85/tedomi2705-kernel_xiaomi_sdm660-581dee6/scripts/build-all.py.functions/335-1,main,335:1,python,58,213,0,0,2,0,0,0,0,0,3,1,4,2,20,2,0,0,0,none
455259988,imp_projects4/0/455259988-0a8dd8033445129876aa932c0de04b98185afb5e/andrebsilva-python-learn-0a8dd80/Part_03/003-Built-In/36_globals.py.functions/11-1,actual_name,11:1,python,4,10,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,none
770928505,imp_projects4/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pkg_resources/__init__.py.functions/134-1,_declare_state,134:1,python,3,13,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0,0,0,none
770928505,imp_projects4/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pkg_resources/__init__.py.functions/139-1,__getstate__,139:1,python,6,20,0,0,0,1,0,0,0,0,1,1,0,0,3,1,0,0,0,none
770928505,imp_projects4/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pkg_resources/__init__.py.functions/147-1,__setstate__,147:1,python,5,21,0,0,0,1,0,0,0,0,1,1,0,0,3,1,0,0,0,none
770928505,imp_projects4/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pkg_resources/__init__.py.functions/384-1,get_build_platform,384:1,python,22,72,0,1,0,0,0,0,0,0,0,0,1,1,8,2,0,0,0,none
770928505,imp_projects4/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pkg_resources/__init__.py.functions/568-5,_build_master,568:5,python,18,31,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,none
770928505,imp_projects4/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pkg_resources/__init__.py.functions/1457-5,run_script,1457:5,python,23,95,0,1,0,0,0,0,0,0,0,0,2,1,17,3,0,0,0,none
770928505,imp_projects4/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pkg_resources/__init__.py.functions/3073-1,issue_warning,3073:1,python,11,28,0,0,0,1,0,0,0,0,1,1,0,0,3,1,0,0,0,none
770928505,imp_projects4/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pkg_resources/__init__.py.functions/3239-1,_initialize,3239:1,python,9,34,0,0,0,1,0,0,0,0,0,0,0,0,6,2,0,0,0,none
770928505,imp_projects4/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pkg_resources/__init__.py.functions/3260-1,_initialize_master_working_set,3260:1,python,37,99,0,0,0,1,0,0,1,0,0,0,0,0,11,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/unittest/signals.py.functions/49-1,installHandler,49:1,python,6,21,0,0,1,0,0,0,0,0,0,0,1,1,3,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/unittest/signals.py.functions/57-1,removeHandler,57:1,python,15,47,0,0,1,0,0,0,0,0,0,0,2,1,6,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/idlelib/search.py.functions/135-1,_search_dialog,135:1,python,23,91,0,2,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/jinja2/compiler.py.functions/712-5,visit_Template,712:5,python,123,418,0,1,0,0,0,0,0,0,3,1,11,2,60,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/turtledemo/lindenmayer.py.functions/49-1,main,49:1,python,66,134,0,2,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,none
613263825,imp_projects4/0/613263825-f43825b09e4ff1a02009acba996d7843fbe7ab9d/codeXii-alx-higher_level_programming-f43825b/0x05-python-exceptions/100-safe_print_integer_err.py.functions/2-1,safe_print_integer_err,2:1,python,8,25,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,0,0,none
127101709,imp_projects4/0/127101709-aa0ca66c23ba379efaa869d68db5670cc388f2e5/ZZYuting-car-detection-using-retinanet-aa0ca66/Detectron/detectron/utils/env.py.functions/40-1,set_up_matplotlib,40:1,python,5,10,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,none
613263825,imp_projects4/0/613263825-f43825b09e4ff1a02009acba996d7843fbe7ab9d/codeXii-alx-higher_level_programming-f43825b/0x05-python-exceptions/101-safe_function.py.functions/2-1,safe_function,2:1,python,8,25,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/ldap3/utils/config.py.functions/216-1,set_config_parameter,216:1,python,84,220,0,0,27,0,0,0,0,0,0,0,3,2,3,1,0,0,0,none
99843425,imp_projects4/0/99843425-d97cbfa3b89485a3bbe968b7d712c4d849c43c26/lozuwa-automatic_digital_microscope_open_source_version-d97cbfa/MicroscopeProt7/mqttserver.py.functions/30-1,zUp,30:1,python,6,15,0,0,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,none
99843425,imp_projects4/0/99843425-d97cbfa3b89485a3bbe968b7d712c4d849c43c26/lozuwa-automatic_digital_microscope_open_source_version-d97cbfa/MicroscopeProt7/mqttserver.py.functions/37-1,zDown,37:1,python,6,15,0,0,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,none
99843425,imp_projects4/0/99843425-d97cbfa3b89485a3bbe968b7d712c4d849c43c26/lozuwa-automatic_digital_microscope_open_source_version-d97cbfa/MicroscopeProt7/mqttserver.py.functions/81-1,on_message,81:1,python,108,352,0,0,4,0,0,0,0,0,1,1,11,4,65,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/setuptools/launch.py.functions/13-1,run,13:1,python,19,57,1,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,none
428375470,imp_projects4/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/setuptools/_distutils/unixccompiler.py.functions/220-5,runtime_library_dir_option,220:5,python,38,87,0,1,0,0,0,0,0,0,0,0,4,2,7,3,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/jinja2/utils.py.functions/89-1,is_undefined,89:1,python,15,70,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/jinja2/utils.py.functions/112-1,clear_caches,112:1,python,11,62,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/jinja2/utils.py.functions/180-1,pformat,180:1,python,12,36,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/jinja2/utils.py.functions/258-1,generate_lorem_ipsum,258:1,python,47,135,0,1,0,0,0,0,0,0,3,3,6,1,18,3,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/jinja2/utils.py.functions/723-1,soft_unicode,723:1,python,10,29,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,none
763189234,imp_projects4/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab06/mdp/pacmanAgents.py.functions/43-5,__init__,43:5,python,3,15,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/mimetypes.py.functions/345-1,init,345:1,python,26,70,0,0,2,0,0,0,0,0,1,1,4,2,5,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/mimetypes.py.functions/384-1,_default_mime_types,384:1,python,177,568,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/mimetypes.py.functions/566-1,_main,566:1,python,44,156,0,0,0,0,1,0,0,0,2,1,5,2,12,1,0,0,0,none
198152891,imp_projects4/0/198152891-568f9ec942ed4f4365983f17d1d4b0f992250f3f/bkim724-master-568f9ec/login_system.py.functions/14-1,login,14:1,python,22,84,0,0,1,0,0,0,0,0,1,1,3,2,19,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/jinja2/loaders.py.functions/232-5,__init__,232:5,python,11,41,0,3,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,none
500871419,imp_projects4/0/500871419-581dee668b263e5bb74db99202acabf30ecebb85/tedomi2705-kernel_xiaomi_sdm660-581dee6/tools/perf/scripts/python/cs-trace-disasm.py.functions/72-1,process_event,72:1,python,45,137,0,0,2,0,0,0,0,0,1,1,4,1,14,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/tkinter/filedialog.py.functions/440-1,test,440:1,python,42,83,0,0,0,0,2,0,0,0,0,0,0,0,20,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/dataclasses.py.functions/1234-1,replace,1234:1,python,60,189,0,0,0,0,1,0,0,0,1,1,8,2,14,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/werkzeug/wrappers/etag.py.functions/132-5,_process_range_request,132:5,python,38,144,0,1,0,0,0,0,0,0,0,0,3,1,8,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pip/_vendor/__init__.py.functions/29-1,vendored,29:1,python,19,39,0,0,0,1,0,0,1,0,0,0,0,0,6,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pygments/lexers/parsers.py.functions/659-5,__init__,659:5,python,3,15,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/webbrowser.py.functions/105-1,_synthesize,105:1,python,30,142,0,0,0,0,1,0,0,0,0,0,2,1,8,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/webbrowser.py.functions/408-5,_find_grail_rc,408:5,python,25,67,0,0,0,0,4,0,0,0,1,1,1,1,9,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/webbrowser.py.functions/523-1,register_standard_browsers,523:1,python,69,199,0,0,2,0,0,0,0,0,2,1,13,3,41,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/webbrowser.py.functions/688-1,main,688:1,python,23,85,0,0,0,0,1,0,0,0,1,1,2,1,9,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pip/_vendor/toml.py.functions/69-1,load,69:1,python,44,204,0,2,0,0,0,0,0,0,1,1,3,2,15,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/setuptools/sandbox.py.functions/101-5,dump,101:5,python,11,47,0,1,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/setuptools/sandbox.py.functions/405-5,_violation,405:5,python,3,16,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pip/_vendor/lockfile/sqlitelockfile.py.functions/19-5,__init__,19:5,python,33,95,0,0,0,0,3,0,0,0,0,0,1,1,11,1,0,0,0,none
763189234,imp_projects4/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab06/mdp/pacman.py.functions/504-1,readCommand,504:1,python,120,583,0,1,0,0,4,0,0,0,0,0,8,2,51,2,0,0,0,none
763189234,imp_projects4/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab06/mdp/pacman.py.functions/654-1,replayGame,654:1,python,19,58,0,0,0,0,2,0,0,0,1,1,0,0,11,2,0,0,0,none
763189234,imp_projects4/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab06/mdp/pacman.py.functions/675-1,runGames,675:1,python,45,172,0,0,0,0,4,0,0,0,1,1,4,1,30,3,0,0,0,none
770928505,imp_projects4/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pip/_vendor/requests/status_codes.py.functions/109-1,_init,109:1,python,17,63,0,0,1,0,0,0,0,0,2,2,2,1,9,2,0,0,0,none
428375470,imp_projects4/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_vendor/html5lib/treebuilders/dom.py.functions/17-1,getDomBuilder,17:1,python,219,721,0,0,0,0,0,0,1,0,5,1,20,3,78,2,0,0,0,none
322764981,imp_projects4/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/babel/messages/checkers.py.functions/157-1,_find_checkers,157:1,python,14,32,0,1,0,0,0,0,0,0,1,1,1,1,4,2,0,0,0,none
428375470,imp_projects4/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/setuptools/_distutils/filelist.py.functions/44-5,debug_print,44:5,python,7,30,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,none
770928505,imp_projects4/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/setuptools/_distutils/cygwinccompiler.py.functions/307-1,check_config_h,307:1,python,45,160,0,1,0,0,0,0,0,0,0,0,3,1,5,1,0,0,0,none
